n   d   num_itr   sp_name   p_sol   energy   variables   qubits   chain_strength   chain_break_method   py_time   embedding_time   qpu_sampling_time   qpu_anneal_time_per_sample   qpu_readout_time_per_sample   qpu_access_time   qpu_access_overhead_time   qpu_programming_time   qpu_delay_time_per_sample   total_post_processing_time   post_processing_overhead_time
5   8   1000   EmbeddingComposite   0.983   -10.0   11   14   1.6784906098256038   majority_vote   1708.2931995391846   1591.1643505096436      85.2   0.02   0.04466   101.12237   0.36763   15.92237   0.02054   0.224   0.224
5   8   1000   EmbeddingComposite   0.952   -10.0   11   13   1.6784906098256038   majority_vote   1867.131233215332   1748.952865600586      85.8   0.02   0.04526   101.72237   0.38063   15.92237   0.02054   0.195   0.195

4   6   1000   EmbeddingComposite   0.999   -8.0   8   8   1.414   majority_vote   1790.6663417816162   1704.833745956421      77.74   0.02   0.037200000000000004   93.66237   0.63563   15.92237   0.02054   0.777   0.777
4   6   1000   EmbeddingComposite   0.991   -8.0   8   8   1.414   majority_vote   1731.0035228729248   1633.6321830749512      87.82000000000001   0.02   0.04728   103.74277000000001   0.59623   15.922770000000002   0.02054   3.503   3.503
4   6   1000   EmbeddingComposite   1.0   -8.0   8   8   1.414   majority_vote   1733.799695968628   1647.8996276855469      93.7   0.02   0.05316   109.62237   0.47763   15.92237   0.02054   0.307   0.307
4   6   1000   EmbeddingComposite   1.0   -8.0   8   8   1.414   majority_vote   1691.1828517913818   1602.5054454803467      76.68   0.02   0.03614   92.60237   0.6766300000000001   15.92237   0.02054   1.733   1.733
4   6   1000   EmbeddingComposite   0.999   -8.0   8   8   1.414   majority_vote   1698.4672546386719   1611.3066673278809      77.9   0.02   0.03736   93.82236999999999   2.21063   15.92237   0.02054   1.729   1.729

10   18   1000   EmbeddingComposite   0.0   -18.0   44   208   2.787540117933894   majority_vote   6405.341386795044   2127.671957015991      93.3   0.02   0.05276   109.22597   1.54103   15.92597   0.02054   1.102   1.102
10   18   1000   EmbeddingComposite   0.001   -20.0   44   194   2.787540117933894   majority_vote   8806.251287460327   2217.144727706909      98.94   0.02   0.0584   114.86677   1.76623   15.926770000000001   0.02054   1.7530000000000001   1.7530000000000001
10   18   1000   EmbeddingComposite   0.0   -18.0   44   207   2.787540117933894   majority_vote   10459.066390991211   2077.165365219116      144.78   0.02   0.10424   160.70917000000003   1.6058299999999999   15.929170000000001   0.02054   1.374   1.374
10   18   1000   EmbeddingComposite   0.0   -18.0   44   199   2.787540117933894   majority_vote   5983.785629272461   1968.6708450317383      119.60000000000001   0.02   0.07906   135.52557000000002   2.4354299999999998   15.92557   0.02054   2.4250000000000003   2.4250000000000003
10   18   1000   EmbeddingComposite   0.001   -20.0   44   186   2.787540117933894   majority_vote   12000.510454177856   2165.3127670288086      117.52   0.02   0.07698   133.44357000000002   1.1294300000000002   15.92357   0.02054   2.359   2.359
10   18   1000   EmbeddingComposite   0.001   -20.0   44   185   2.787540117933894   majority_vote   10042.539119720459   2087.7130031585693      109.22   0.02   0.06868   125.14677   1.39923   15.926770000000001   0.02054   2.2640000000000002   2.2640000000000002
10   18   1000   EmbeddingComposite   0.002   -20.0   44   203   2.787540117933894   majority_vote   12322.574138641357   2121.6037273406982      144.26   0.02   0.10372   160.18597   0.66103   15.92597   0.02054   2.403   2.403
10   18   1000   EmbeddingComposite   0.001   -20.0   44   195   2.787540117933894   majority_vote   10039.04938697815   2101.4552116394043      149.1   0.02   0.10856   165.02477   0.55323   15.92477   0.02054   0.598   0.598

9   13   1000   EmbeddingComposite   0.003   -18.0   43   178   2.731823898781451   majority_vote   9373.112678527832   2496.864080429077      149.04   0.02   0.1085   164.96517000000003   0.53683   15.92517   0.02054   0.655   0.655
9   13   1000   EmbeddingComposite   0.003   -18.0   43   187   2.731823898781451   majority_vote   7311.760425567627   2204.705238342285      138.5   0.02   0.09795999999999999   154.42637   1.06163   15.92637   0.02054   0.773   0.773
9   13   1000   EmbeddingComposite   0.001   -18.0   43   182   2.731823898781451   majority_vote   33600.91495513916   3414.1809940338135      149.38   0.02   0.10884   165.30717   1.26583   15.92717   0.02054   2.028   2.028
9   13   1000   EmbeddingComposite   0.002   -18.0   43   188   2.731823898781451   majority_vote   11083.977937698364   2219.233274459839      99.96000000000001   0.02   0.05942   115.88797000000001   1.93803   15.92797   0.02054   0.651   0.651
9   13   1000   EmbeddingComposite   0.001   -18.0   43   174   2.731823898781451   majority_vote   9818.185329437256   2202.1493911743164      143.94   0.02   0.1034   159.86637   1.09363   15.92637   0.02054   0.795   0.795
