    0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  chain_break_fraction  energy  num_occurrences
26  1  0  0  0  0  0  1  0  0  0   0   1   0   1   0   0                0.0000    -6.0                2
27  0  1  0  0  0  0  0  1  0  0   0   0   0   0   1   0                0.0000    -6.0                1
28  0  0  1  1  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                4
29  0  0  0  1  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                4
30  0  0  0  1  0  1  0  0  1  0   0   0   0   0   1   0                0.0000    -6.0                1
31  1  0  0  0  0  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                7
32  1  1  0  0  0  0  0  1  0  0   0   0   0   0   1   0                0.0000    -6.0                4
33  0  0  0  0  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                1
34  0  1  0  0  0  0  0  0  1  0   0   0   0   0   0   1                0.0000    -6.0                1
35  0  1  0  0  0  0  0  1  0  0   0   0   1   0   0   0                0.0000    -6.0                1
36  1  0  0  0  0  0  0  1  0  0   0   0   0   0   1   0                0.0000    -6.0                4
37  0  0  0  1  0  0  0  0  1  0   0   0   0   0   1   0                0.0000    -6.0                1
38  0  0  1  0  0  0  0  0  0  0   0   1   1   1   0   0                0.0000    -6.0                2
39  1  0  0  0  0  0  1  0  0  0   0   0   0   1   0   0                0.0000    -6.0                2
40  0  0  0  0  0  0  0  1  1  0   0   0   0   0   1   0                0.0000    -6.0                1
41  0  0  0  1  1  0  0  0  0  0   0   0   0   1   0   0                0.0000    -6.0                4
42  0  1  0  0  0  0  0  1  1  0   0   0   0   0   0   0                0.0000    -6.0                1
43  0  0  1  1  1  0  0  0  0  0   0   1   0   1   0   0                0.0625    -6.0                1
44  0  0  1  0  1  0  0  0  0  0   0   0   1   0   0   1                0.0000    -4.0                1
45  0  0  0  1  0  0  0  0  0  0   1   0   0   1   0   0                0.0000    -4.0                1
46  0  0  0  0  1  1  0  0  0  0   0   1   1   0   0   0                0.0000    -4.0                1
47  0  0  0  1  1  0  0  0  1  0   0   0   0   0   0   0                0.0000    -4.0                1
48  0  0  0  1  0  1  0  0  0  0   1   0   0   0   0   0                0.0000    -4.0                1
49  0  0  0  1  1  0  0  0  1  0   0   0   0   1   0   0                0.0000    -4.0                1
50  0  0  0  0  1  1  0  0  0  0   0   1   0   0   0   0                0.0000    -4.0                1
51  0  1  0  0  0  1  0  0  0  0   0   1   1   0   0   0                0.0000    -4.0                1
52  0  1  0  0  0  0  0  0  1  1   0   0   0   0   0   1                0.0000    -4.0                1
53  1  0  0  0  0  1  0  0  0  0   0   1   0   0   1   0                0.0000    -4.0                1
54  0  1  0  0  0  0  0  0  0  0   0   0   1   0   0   1                0.0000    -4.0                1
55  0  0  0  1  0  0  0  0  0  0   0   1   0   1   0   0                0.0000    -4.0                2
56  1  0  0  0  0  1  0  0  0  0   0   1   0   1   0   0                0.0000    -4.0                1
57  0  1  0  0  0  0  0  0  1  0   1   0   1   0   0   0                0.0000    -4.0                1
58  0  0  0  1  0  1  0  0  0  0   0   1   0   0   0   0                0.0000    -4.0                1
59  1  0  0  0  0  0  0  1  0  0   0   0   0   0   0   0                0.0000    -4.0                1
60  0  0  0  1  0  0  0  0  0  0   1   0   1   0   0   0                0.0000    -4.0                1
61  1  0  0  1  0  0  1  0  0  0   0   0   0   1   0   0                0.0000    -4.0                1
62  1  0  0  0  0  1  0  0  0  0   0   1   1   0   0   0                0.0000    -4.0                1
63  0  0  0  1  0  1  0  0  0  0   0   1   0   1   0   0                0.0000    -4.0                1
64  0  1  0  0  0  0  0  1  0  0   0   1   1   0   0   0                0.0000    -4.0                1
65  1  0  0  1  0  0  0  0  0  0   0   1   0   1   0   0                0.0000    -4.0                2
66  0  0  1  0  1  0  0  0  0  1   0   1   0   1   0   0                0.0000    -4.0                1
67  0  1  0  0  0  0  0  0  0  1   0   0   0   0   0   1                0.0000    -4.0                1
68  0  0  1  0  1  0  0  0  0  1   0   1   0   0   0   1                0.0000    -4.0                1
69  0  0  0  0  0  0  0  1  1  1   0   0   0   0   0   0                0.0000    -4.0                1
70  0  0  1  0  1  0  0  0  0  0   0   1   1   1   0   0                0.0625    -6.0                1
71  0  1  0  0  0  0  0  1  1  0   0   0   0   0   1   0                0.0625    -8.0                1
72  0  0  0  0  1  0  0  0  0  0   0   1   0   1   0   0                0.0625    -6.0                1
73  1  1  0  0  0  0  0  1  0  0   1   0   0   0   0   0                0.0000    -2.0                1
74  1  1  0  0  0  1  0  1  0  0   0   0   0   0   1   0                0.0000    -2.0                1
75  0  0  0  0  0  1  1  0  1  0   0   0   0   1   0   0                0.0000     0.0                1
76  0  0  0  1  1  0  0  0  0  0   1   1   1   0   0   0                0.1250    -2.0                1
