     0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  chain_break_fraction  energy  num_occurrences
57   0  0  0  0  1  0  0  0  0  0   1   1   1   0   0   0                0.0000    -4.0                1
58   1  0  0  0  0  0  0  0  0  1   0   1   0   0   0   0                0.0000    -4.0                1
59   0  1  0  0  0  0  0  1  0  0   0   1   1   0   0   0                0.0000    -4.0                1
60   1  0  1  0  0  0  0  0  0  1   0   0   0   1   0   0                0.0000    -4.0                1
61   1  0  0  0  0  0  1  0  0  1   0   0   0   0   0   1                0.0000    -4.0                2
62   1  0  0  0  0  0  0  0  0  0   0   1   0   0   1   0                0.0000    -4.0                1
63   1  0  0  0  1  0  0  0  0  0   0   1   0   0   0   0                0.0000    -4.0                1
64   1  0  0  0  0  0  0  1  0  0   0   0   0   1   0   0                0.0000    -4.0                1
65   0  0  0  1  1  1  0  0  0  0   0   1   0   0   0   0                0.0000    -4.0                1
66   0  1  0  0  0  1  0  0  0  0   1   0   1   0   0   0                0.0000    -4.0                1
67   0  0  0  1  1  0  0  0  0  0   1   0   1   0   0   0                0.0000    -4.0                1
68   0  1  0  0  0  0  0  1  0  0   0   0   1   0   0   1                0.0000    -4.0                1
69   0  0  0  0  1  0  1  0  0  0   0   1   0   1   0   0                0.0000    -4.0                1
70   0  0  1  0  0  0  0  0  0  0   1   1   1   0   0   0                0.0000    -4.0                1
71   0  0  0  1  0  0  0  0  1  0   0   0   0   1   0   0                0.0000    -4.0                1
72   1  0  0  0  0  0  0  1  0  1   0   0   1   0   0   0                0.0000    -4.0                1
73   1  0  0  0  0  0  1  0  1  0   0   0   0   0   0   1                0.0000    -4.0                1
74   1  0  0  0  0  0  0  0  0  0   0   1   0   1   1   0                0.0000    -4.0                1
75   0  1  0  0  0  1  0  0  0  0   0   0   0   0   1   0                0.0000    -4.0                1
76   1  0  0  0  0  0  0  1  0  0   0   1   0   0   0   0                0.0000    -4.0                1
77   0  1  1  0  0  0  0  0  0  0   0   1   1   0   0   0                0.0000    -4.0                1
78   0  1  0  1  0  0  0  1  0  0   0   0   0   0   1   0                0.0000    -4.0                1
79   0  0  0  0  0  0  0  0  0  1   0   0   0   0   0   1                0.0000    -4.0                1
80   1  0  0  0  0  1  0  0  0  0   0   1   0   0   0   0                0.0000    -4.0                1
81   1  0  0  0  0  1  0  0  0  0   0   1   1   0   0   0                0.0000    -4.0                2
82   0  0  0  0  1  0  0  0  0  0   0   0   0   0   0   1                0.0000    -4.0                1
83   0  0  1  0  1  0  1  0  0  0   0   0   0   1   0   0                0.0000    -4.0                1
84   0  0  0  0  1  0  0  0  0  0   0   1   1   1   0   0                0.0000    -4.0                1
85   0  1  0  0  0  0  1  1  1  0   0   0   0   0   1   0                0.0000    -4.0                1
86   1  0  0  0  0  0  1  0  0  0   0   0   0   1   1   0                0.0000    -4.0                1
87   0  0  0  0  1  0  0  0  0  0   0   1   0   1   0   1                0.0000    -4.0                1
88   0  0  0  0  0  0  0  0  0  0   0   1   1   1   0   0                0.0000    -4.0                1
89   1  0  0  0  0  0  0  0  0  0   0   1   1   1   0   0                0.0000    -4.0                2
90   1  0  0  0  0  0  0  1  0  0   0   1   1   0   0   0                0.0000    -4.0                1
91   1  0  0  0  0  0  0  0  0  0   0   1   1   0   0   0                0.0000    -4.0                1
92   1  0  0  1  1  0  0  0  0  0   0   1   0   1   0   0                0.0625    -4.0                1
93   0  0  0  0  1  0  0  0  0  0   0   1   0   1   0   0                0.0625    -6.0                1
94   1  0  1  0  0  0  1  0  0  0   0   0   0   1   0   0                0.0625    -4.0                1
95   1  0  0  0  0  0  0  1  0  0   0   0   0   0   1   0                0.0625    -6.0                1
96   0  0  0  0  0  0  0  0  1  0   0   1   1   0   0   0                0.0000    -2.0                1
97   1  0  0  0  0  0  1  0  0  0   0   1   1   1   0   0                0.0000    -2.0                1
98   0  0  0  1  0  1  0  0  0  0   0   1   0   0   0   0                0.0625    -4.0                1
99   0  1  1  0  0  0  0  0  0  0   0   1   0   1   0   1                0.0000     0.0                1
100  1  0  0  0  0  0  0  1  0  1   0   0   0   0   1   0                0.0625    -6.0                1
