    0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  chain_break_fraction  energy  num_occurrences
29  0  1  0  1  0  0  0  0  1  0   0   0   0   0   1   0                0.0000    -6.0                1
30  0  0  0  1  1  0  0  0  0  0   0   0   0   1   0   0                0.0000    -6.0                6
31  0  0  0  1  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                2
32  0  0  1  1  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                1
33  0  0  1  0  1  0  0  0  0  1   0   0   0   0   0   1                0.0000    -6.0                8
34  0  0  0  1  1  0  0  0  0  0   1   0   0   0   0   0                0.0000    -6.0                8
35  0  0  0  1  1  0  0  0  0  0   1   0   0   1   0   0                0.0000    -6.0                2
36  1  0  0  0  0  0  0  1  0  1   0   0   0   0   1   0                0.0000    -6.0                1
37  1  0  0  0  0  0  0  1  0  1   0   0   0   0   0   0                0.0000    -6.0                1
38  0  1  0  0  0  0  0  0  0  0   1   0   1   0   0   0                0.0000    -6.0                1
39  0  0  1  1  1  0  0  0  0  0   0   0   0   1   0   0                0.0000    -6.0                3
40  0  0  1  0  1  0  0  0  0  0   0   1   0   0   0   0                0.0000    -6.0                3
41  1  0  0  0  0  0  0  1  1  0   0   0   0   0   1   0                0.0000    -6.0                2
42  0  0  1  0  0  0  0  0  0  1   0   0   0   0   0   1                0.0000    -6.0                2
43  0  0  1  0  1  0  0  0  0  0   0   0   0   1   0   0                0.0000    -6.0                3
44  0  0  0  1  0  1  0  0  0  0   0   0   0   0   1   0                0.0000    -6.0                6
45  0  0  0  1  1  0  0  0  1  0   1   0   0   0   0   0                0.0625    -4.0                1
46  0  0  0  1  1  0  0  0  1  0   0   0   0   0   0   0                0.0000    -4.0                1
47  0  0  0  0  0  0  0  0  0  0   0   1   0   1   0   0                0.0000    -4.0                1
48  0  1  0  0  1  0  0  0  0  0   0   0   0   0   0   1                0.0000    -4.0                1
49  0  0  1  1  1  0  0  0  0  0   0   0   0   0   0   0                0.0000    -4.0                1
50  0  1  0  0  0  1  0  0  0  0   0   0   1   0   1   0                0.0000    -4.0                1
51  0  0  0  0  1  0  0  0  1  0   0   0   0   0   0   1                0.0000    -4.0                2
52  0  0  1  0  1  1  0  0  0  0   0   1   0   1   0   0                0.0000    -4.0                1
53  0  1  0  0  1  0  0  0  0  0   1   0   0   0   0   1                0.0000    -4.0                2
54  0  1  1  0  0  0  0  0  0  0   0   0   0   0   0   1                0.0000    -4.0                1
55  0  0  1  1  1  0  0  0  0  0   0   0   0   0   0   1                0.0000    -4.0                1
56  0  0  0  0  0  0  0  1  0  1   0   0   0   0   0   1                0.0000    -4.0                1
57  0  1  0  0  0  1  0  0  0  0   1   0   1   0   0   0                0.0000    -4.0                1
58  0  0  0  0  0  1  0  0  0  0   1   0   1   0   0   0                0.0000    -4.0                1
59  1  0  0  0  0  1  0  0  0  0   0   1   0   0   0   0                0.0000    -4.0                1
60  0  0  0  1  0  0  1  0  1  0   0   0   0   0   0   0                0.0000    -4.0                1
61  0  0  0  1  0  1  0  0  0  0   0   0   1   0   0   0                0.0000    -4.0                1
62  0  0  0  1  1  1  0  0  0  0   0   0   0   0   0   0                0.0000    -4.0                1
63  1  0  0  0  0  0  0  1  0  1   0   1   0   0   0   0                0.0000    -4.0                1
64  0  0  0  0  0  0  0  1  1  1   0   0   0   0   1   0                0.0000    -4.0                1
65  1  0  0  0  0  0  0  0  0  0   1   1   0   1   0   0                0.0625    -2.0                1
66  0  0  1  0  0  1  0  0  0  0   0   1   1   0   0   1                0.0000    -2.0                1
67  0  0  0  1  1  0  1  0  0  0   0   0   0   0   0   0                0.0000    -2.0                1
68  0  1  0  0  1  0  0  1  0  0   0   0   0   0   1   0                0.0625    -2.0                1
