     0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  chain_break_fraction  energy  num_occurrences
98   0  0  1  0  1  0  0  0  0  1   0   1   0   0   0   1                0.0000    -4.0                1
99   1  0  0  0  0  1  0  1  0  0   0   0   0   0   1   0                0.0000    -4.0                1
100  0  0  0  0  0  1  0  0  0  0   0   1   0   0   0   0                0.0000    -4.0                1
101  0  0  0  0  0  0  0  1  0  0   0   0   1   0   1   0                0.0000    -4.0                1
102  0  1  0  0  0  0  0  0  0  0   0   1   1   0   0   0                0.0000    -4.0                2
103  0  0  0  0  0  1  0  1  0  0   0   0   1   0   0   0                0.0000    -4.0                1
104  0  0  1  0  0  0  0  0  0  1   0   0   1   0   0   1                0.0000    -4.0                1
105  0  0  0  1  0  0  0  0  1  0   0   0   0   1   1   0                0.0000    -4.0                1
106  0  0  0  0  0  0  0  0  0  0   0   1   0   1   0   0                0.0000    -4.0                1
107  0  0  1  0  1  0  0  0  0  0   0   0   1   0   0   1                0.0000    -4.0                1
108  0  0  0  1  0  0  0  0  0  0   1   0   0   1   0   0                0.0000    -4.0                1
109  0  0  0  0  1  0  0  0  0  0   0   1   0   0   0   0                0.0000    -4.0                1
110  0  0  0  0  1  0  0  0  0  1   0   0   0   0   0   1                0.0000    -4.0                2
111  0  1  0  0  0  0  0  0  0  0   1   0   0   0   1   0                0.0000    -4.0                2
112  0  0  0  1  0  1  0  0  0  0   1   0   1   0   0   0                0.0000    -4.0                1
113  0  0  0  1  0  0  0  0  0  0   0   1   0   1   0   0                0.0000    -4.0                1
114  0  0  0  0  1  0  0  0  0  0   1   1   0   0   0   0                0.0000    -4.0                1
115  0  1  0  0  0  0  0  0  0  0   0   0   0   0   0   1                0.0000    -4.0                1
116  0  0  0  1  1  0  0  0  0  0   1   0   0   0   0   1                0.0000    -4.0                1
117  0  1  0  0  0  0  0  1  1  0   1   0   1   0   0   0                0.0625    -4.0                1
118  0  0  1  0  0  1  0  0  0  0   0   1   1   0   0   0                0.0625    -6.0                1
119  0  0  1  0  1  1  0  0  0  0   0   1   1   1   0   0                0.0625    -2.0                1
120  0  1  0  0  0  0  0  0  1  0   1   0   0   0   1   0                0.0625    -4.0                1
121  0  0  1  0  1  0  0  0  0  0   0   1   0   1   1   0                0.0625    -2.0                1
122  0  0  1  1  0  1  0  0  0  0   0   1   1   0   0   0                0.0625    -2.0                1
123  0  1  0  0  0  0  0  1  1  0   0   0   1   0   0   0                0.0625    -6.0                1
124  1  0  0  0  0  0  1  1  0  1   0   0   0   0   0   1                0.0000    -2.0                1
125  0  0  0  0  0  1  0  0  1  0   0   1   1   0   0   0                0.0000    -2.0                1
126  0  0  1  0  0  0  1  0  1  1   0   0   0   0   0   1                0.0000    -2.0                1
127  0  0  0  1  0  0  1  0  1  0   0   0   0   1   0   0                0.0625    -4.0                1
