     0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  chain_break_fraction  energy  num_occurrences
85   0  0  0  1  0  1  0  0  0  0   0   1   0   1   0   0                0.0000    -4.0                1
86   0  0  0  0  0  0  0  1  0  1   0   0   0   0   0   1                0.0000    -4.0                1
87   1  0  0  0  0  0  1  0  0  1   0   0   0   1   0   0                0.0000    -4.0                1
88   0  0  0  0  0  0  0  0  1  0   0   0   0   0   1   1                0.0000    -4.0                2
89   0  0  1  0  0  0  0  1  0  0   0   1   1   0   0   0                0.0000    -4.0                1
90   0  0  1  0  0  0  0  0  1  1   0   0   0   0   0   1                0.0000    -4.0                1
91   0  0  0  1  0  0  1  0  1  0   0   0   0   0   1   0                0.0000    -4.0                1
92   1  0  1  0  0  0  0  0  0  1   0   1   0   0   0   0                0.0000    -4.0                1
93   0  0  1  0  1  0  0  0  0  0   1   0   0   1   0   0                0.0000    -4.0                1
94   1  0  1  0  1  0  0  0  0  0   0   1   0   0   0   0                0.0000    -4.0                1
95   0  0  1  0  0  0  0  0  0  1   0   0   1   0   0   1                0.0000    -4.0                1
96   0  0  0  1  1  1  0  0  0  0   0   1   0   0   0   0                0.0000    -4.0                1
97   0  0  0  1  0  0  0  0  1  0   0   0   0   0   0   1                0.0000    -4.0                1
98   0  0  0  1  1  0  0  0  0  0   0   0   0   1   0   1                0.0000    -4.0                1
99   0  1  0  0  0  0  0  0  0  0   0   1   1   0   0   0                0.0000    -4.0                1
100  0  1  0  0  0  0  0  1  1  1   0   0   0   0   0   1                0.0000    -4.0                1
101  0  1  0  0  0  0  0  0  1  0   0   0   1   0   0   0                0.0000    -4.0                1
102  0  0  0  1  1  0  1  0  0  0   0   0   0   1   0   0                0.0000    -4.0                1
103  0  0  0  1  0  1  0  0  0  0   0   0   1   0   1   0                0.0000    -4.0                1
104  0  0  0  0  0  1  0  0  0  0   0   0   0   0   1   0                0.0000    -4.0                1
105  0  0  0  1  0  1  0  0  0  0   0   0   0   1   1   0                0.0000    -4.0                1
106  0  0  0  1  0  1  0  0  0  0   1   0   0   0   1   0                0.0000    -4.0                1
107  0  0  0  0  0  0  1  1  1  0   0   0   0   0   1   0                0.0625    -4.0                1
108  0  0  1  0  1  0  0  0  0  0   0   1   1   1   0   1                0.0625    -2.0                1
109  0  0  0  1  0  0  0  0  0  0   0   0   0   0   1   0                0.0625    -4.0                1
110  1  0  0  1  0  0  0  0  0  0   0   0   0   1   1   0                0.0625    -4.0                1
111  0  0  1  1  1  0  0  0  0  0   0   1   0   1   0   1                0.0000    -2.0                1
112  1  0  0  0  0  0  0  0  0  0   0   1   1   0   1   0                0.0000    -2.0                1
113  0  0  1  0  1  0  0  0  0  1   1   0   0   0   0   0                0.0000    -2.0                1
114  1  0  1  0  0  0  0  0  0  1   0   0   0   0   1   0                0.0000    -2.0                1
115  0  1  0  0  0  0  0  1  0  1   0   0   0   0   1   1                0.0000    -2.0                1
116  0  0  0  0  0  0  0  1  0  1   0   0   1   0   0   1                0.0000    -2.0                1
117  1  0  0  0  0  1  0  0  0  1   0   0   0   0   1   0                0.0000    -2.0                1
118  0  0  0  0  0  1  0  1  1  0   0   0   1   0   1   0                0.0000    -2.0                1
119  0  0  0  0  0  1  1  0  0  0   0   1   0   0   0   0                0.0000    -2.0                1
120  0  0  0  1  0  0  0  1  0  0   0   0   0   0   0   0                0.0625    -2.0                1
121  0  0  1  0  1  0  0  0  0  0   0   0   0   1   0   1                0.0625    -6.0                1
122  1  0  0  0  0  0  0  0  0  0   0   0   1   1   1   0                0.0000     0.0                1
