n   d   nvars   num_itr   p_sol   sp_name   py_time   energy   solution
100   0   10000   1   1.0   SimulatedAnnealingSampler   8189.542531967163   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8155.898571014404   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8450.579404830933   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8185.101747512817   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8246.192932128906   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8475.777864456177   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8390.736103057861   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8279.115438461304   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8550.053834915161   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8190.565347671509   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8112.727403640747   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8594.40803527832   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8271.960020065308   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8193.89533996582   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8536.235809326172   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8394.654035568237   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8275.22873878479   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8376.574516296387   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8257.467985153198   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8668.728590011597   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8390.04898071289   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8388.924598693848   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8717.917919158936   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8440.16408920288   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8279.34193611145   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8667.766571044922   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8574.586868286133   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8237.56194114685   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8261.595010757446   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8263.267278671265   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8303.31802368164   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8481.396913528442   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8369.514465332031   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8333.07147026062   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8543.30825805664   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8359.494686126709   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8309.648752212524   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   9152.633428573608   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8366.722822189331   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8254.887580871582   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8679.600477218628   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8451.685190200806   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8346.06122970581   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8633.803606033325   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8408.586502075195   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8490.276336669922   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8482.303857803345   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8465.429067611694   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8993.29686164856   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8682.738542556763   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8389.190435409546   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8797.657489776611   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8528.470516204834   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8246.84453010559   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8683.343172073364   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8773.85425567627   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8569.788932800293   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8432.042360305786   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8364.465713500977   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8329.184293746948   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8757.273197174072   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8623.911142349243   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8479.180335998535   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8851.312637329102   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8737.72406578064   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8350.642919540405   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8618.387699127197   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8444.093704223633   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8177.1745681762695   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8830.83176612854   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8531.399726867676   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8346.744537353516   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8593.266010284424   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8356.648683547974   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8290.037155151367   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8383.792400360107   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8149.2204666137695   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8669.164419174194   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8292.383193969727   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8257.556200027466   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8583.022117614746   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8255.259037017822   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8165.461778640747   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8578.762531280518   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8516.534090042114   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8314.273834228516   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8292.383432388306   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8263.309240341187   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8120.404005050659   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8444.362878799438   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8415.274620056152   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8124.810695648193   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8539.022207260132   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8347.930192947388   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8079.1168212890625   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8463.261365890503   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   9702.954769134521   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8363.595247268677   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8726.051092147827   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8383.66723060608   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8224.201440811157   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8447.034120559692   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8371.527671813965   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8142.7977085113525   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8295.42326927185   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8275.004625320435   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8708.147764205933   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8309.093713760376   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8347.790002822876   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8561.531782150269   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8332.64708518982   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8323.42004776001   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8480.909824371338   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8583.153247833252   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8368.326663970947   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8249.811887741089   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8236.922025680542   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8206.66480064392   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8735.143661499023   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8452.082872390747   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8172.259330749512   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8480.836629867554   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8540.682792663574   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8242.485761642456   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8513.437509536743   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8279.154777526855   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8116.422414779663   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8635.029554367065   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8293.702602386475   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8123.101711273193   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8390.589237213135   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8188.941955566406   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8136.425495147705   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8191.583633422852   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8047.081708908081   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8513.736963272095   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8313.526153564453   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8136.471748352051   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8554.487705230713   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8177.840948104858   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8146.534204483032   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8405.255317687988   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8324.31697845459   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8208.769083023071   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8153.317928314209   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8131.640672683716   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8034.770488739014   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8376.983404159546   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8171.275615692139   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8051.765441894531   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8317.49677658081   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8132.777452468872   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8077.820539474487   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8355.911254882812   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8221.329927444458   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8100.9790897369385   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8583.526849746704   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8262.885093688965   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8637.356519699097   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8386.386394500732   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8285.945177078247   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8146.127700805664   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8118.799924850464   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   7991.246938705444   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8595.130920410156   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8277.0094871521   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8179.852247238159   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8541.412115097046   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8263.638734817505   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8152.135610580444   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8436.641693115234   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8422.338485717773   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8187.366724014282   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8259.496212005615   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8284.23523902893   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   7983.054876327515   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8439.122676849365   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8330.902814865112   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8236.130714416504   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8493.820667266846   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8328.781843185425   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8146.190643310547   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8454.85806465149   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8350.692987442017   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8198.422193527222   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8606.209516525269   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8194.084644317627   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8051.381826400757   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8672.692060470581   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8239.397764205933   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8136.609315872192   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8267.900228500366   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8103.183746337891   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8552.49309539795   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8299.164533615112   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8237.216234207153   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8576.479196548462   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8290.60435295105   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8295.088529586792   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8549.105405807495   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8443.580150604248   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8293.943405151367   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8356.056451797485   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8409.337997436523   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8155.082225799561   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8573.376893997192   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8367.979526519775   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8330.719470977783   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8344.940662384033   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8285.80904006958   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8086.3938331604   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8378.728866577148   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8306.516170501709   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8308.320045471191   -198.0   NO
100   0   10000   1   0.0   SimulatedAnnealingSampler   8709.572553634644   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8279.000043869019   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8062.138557434082   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   9560.380697250366   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8395.642757415771   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8253.508567810059   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8185.789585113525   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8141.124725341797   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8717.65947341919   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8336.989164352417   -200.0   YES
100   0   10000   1   0.0   SimulatedAnnealingSampler   8284.52181816101   -198.0   NO
100   0   10000   1   0.0   SimulatedAnnealingSampler   8603.795289993286   -198.0   NO
100   0   10000   1   1.0   SimulatedAnnealingSampler   8368.743658065796   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8112.957954406738   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8623.11601638794   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8596.76742553711   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8307.146310806274   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8415.202617645264   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8387.540578842163   -200.0   YES
100   0   10000   1   1.0   SimulatedAnnealingSampler   8227.640151977539   -200.0   YES
