    0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  chain_break_fraction  energy  num_occurrences
68  0  0  1  0  0  0  0  0  0  0   0   0   0   1   0   1                0.0000    -4.0                1
69  0  0  0  1  0  1  0  1  0  0   0   0   0   0   1   0                0.0000    -4.0                1
70  0  0  0  1  1  1  0  0  0  0   0   0   0   1   0   0                0.0000    -4.0                2
71  1  0  0  0  1  0  1  0  0  0   0   0   0   1   0   0                0.0000    -4.0                1
72  1  0  0  0  0  0  0  0  0  1   0   0   0   0   0   1                0.0000    -4.0                1
73  0  1  0  0  0  0  0  1  0  1   0   0   0   0   1   0                0.0625    -4.0                1
74  0  0  1  0  0  0  0  0  0  1   0   0   0   0   0   1                0.0625    -6.0                1
75  0  0  1  0  0  0  0  0  1  0   0   0   1   0   0   0                0.0625    -2.0                1
76  0  1  1  0  0  0  0  1  0  0   0   0   0   0   0   0                0.0000    -2.0                1
77  0  0  0  0  1  0  0  0  1  0   0   1   0   1   0   0                0.0000    -2.0                1
78  0  0  1  0  0  0  0  0  1  0   0   0   0   1   0   0                0.0000    -2.0                1
79  1  0  1  1  1  0  0  0  0  0   0   0   0   1   0   0                0.0000    -2.0                1
80  0  0  0  1  0  0  1  0  1  0   0   0   0   1   0   1                0.0000    -2.0                1
81  1  0  0  0  0  0  1  0  0  0   0   0   0   0   1   1                0.0000    -2.0                1
82  0  1  0  0  1  0  0  1  0  0   0   0   1   0   0   0                0.0625    -2.0                1
83  0  1  1  0  1  0  0  0  0  0   0   0   0   0   1   0                0.0000     0.0                1
