     0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  chain_break_fraction  energy  num_occurrences
43   0  1  0  0  0  0  0  1  1  0   0   0   1   0   1   0                0.0000    -6.0                4
44   0  0  1  1  1  0  0  0  0  0   0   0   0   1   0   0                0.0000    -6.0                4
45   0  0  1  0  0  0  0  0  0  1   0   0   0   0   0   1                0.0000    -6.0                2
46   1  0  0  0  0  0  0  1  0  1   0   0   0   0   1   0                0.0000    -6.0                7
47   0  1  0  0  0  0  0  1  1  0   0   0   0   0   0   0                0.0000    -6.0                2
48   0  0  1  0  0  0  0  0  0  0   0   1   1   1   0   0                0.0000    -6.0                3
49   0  0  0  0  0  0  1  0  1  0   0   0   0   0   0   1                0.0000    -6.0                6
50   0  0  1  1  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                4
51   0  0  0  1  1  0  0  0  0  0   1   0   0   0   0   0                0.0000    -6.0                5
52   1  0  0  0  0  0  1  0  0  0   0   1   0   1   0   0                0.0000    -6.0                4
53   0  0  0  1  1  0  0  0  0  0   0   1   0   1   0   0                0.0000    -6.0                7
54   0  0  0  1  1  0  0  0  0  0   1   0   0   1   0   0                0.0000    -6.0               10
55   0  0  1  0  1  0  0  0  0  0   0   1   0   1   0   0                0.0625    -8.0                1
56   0  0  1  0  1  0  0  0  0  0   0   1   1   1   0   0                0.0625    -6.0                3
57   1  1  0  0  0  0  0  1  1  0   0   0   0   0   1   0                0.0625    -6.0                1
58   0  1  0  0  0  0  0  1  1  0   0   0   0   0   1   1                0.0625    -6.0                1
59   0  0  1  1  1  0  0  0  0  0   0   1   0   1   0   0                0.0625    -6.0                1
60   0  1  0  0  0  0  0  1  0  1   0   0   0   0   0   0                0.0000    -4.0                1
61   1  0  0  0  0  0  1  0  0  0   0   0   0   0   0   1                0.0000    -4.0                1
62   0  0  1  0  1  0  0  0  0  0   1   1   0   0   0   0                0.0000    -4.0                3
63   0  0  1  0  1  0  1  0  0  0   0   0   0   1   0   1                0.0000    -4.0                1
64   0  0  0  0  1  0  1  0  0  0   0   0   0   1   0   0                0.0000    -4.0                1
65   0  0  0  0  0  0  1  0  0  0   0   0   0   1   0   1                0.0000    -4.0                1
66   0  1  0  0  0  0  0  0  0  1   0   0   0   0   0   1                0.0000    -4.0                1
67   0  0  0  0  1  0  0  0  0  0   1   1   1   0   0   0                0.0000    -4.0                1
68   0  1  0  0  0  0  1  0  1  0   0   0   0   0   1   1                0.0000    -4.0                1
69   0  0  0  0  1  0  1  0  0  0   0   0   0   0   0   1                0.0000    -4.0                1
70   0  0  0  0  0  0  0  0  0  0   1   1   1   0   0   0                0.0000    -4.0                3
71   0  0  0  0  0  1  0  0  0  0   1   1   1   0   0   0                0.0000    -4.0                1
72   1  1  0  0  0  0  0  1  0  0   0   0   0   0   0   0                0.0000    -4.0                1
73   0  1  1  0  0  0  0  0  0  1   0   0   0   0   0   1                0.0000    -4.0                1
74   1  0  1  0  0  0  0  0  0  0   0   0   0   1   0   0                0.0000    -4.0                1
75   1  0  0  0  0  0  1  0  0  0   0   0   0   1   1   0                0.0000    -4.0                1
76   1  0  0  0  0  0  0  1  1  1   0   0   0   0   1   0                0.0000    -4.0                1
77   0  0  0  0  0  0  1  0  0  0   0   0   0   1   0   0                0.0000    -4.0                1
78   0  1  0  0  0  0  0  1  0  1   0   0   0   0   0   1                0.0000    -4.0                1
79   0  1  0  0  0  0  1  0  1  0   0   0   0   0   0   0                0.0000    -4.0                1
80   0  0  1  0  0  0  0  0  0  0   1   0   1   0   0   0                0.0000    -4.0                1
81   0  0  0  0  0  0  0  0  0  1   0   0   0   0   0   1                0.0000    -4.0                1
82   0  1  1  0  1  0  0  0  0  0   0   0   0   0   0   1                0.0000    -4.0                1
83   0  1  0  0  0  0  0  0  0  0   1   0   0   0   0   1                0.0000    -4.0                1
84   0  0  1  1  1  0  0  0  0  0   0   0   0   1   0   1                0.0000    -4.0                1
85   0  1  0  0  0  0  0  1  0  0   1   0   0   0   1   0                0.0000    -4.0                2
86   0  0  0  0  1  0  0  0  0  0   1   0   0   0   0   1                0.0000    -4.0                2
87   0  1  0  1  0  0  0  0  1  0   1   0   0   0   1   0                0.0000    -4.0                1
88   0  1  0  0  0  0  0  1  0  0   1   0   0   0   0   0                0.0000    -4.0                1
89   0  1  0  0  1  0  0  0  0  0   1   0   0   0   0   1                0.0000    -4.0                1
90   0  0  1  0  0  0  0  0  0  1   0   1   1   0   0   0                0.0000    -4.0                1
91   0  0  0  0  1  0  0  0  0  0   0   1   0   1   0   1                0.0000    -4.0                1
92   0  0  0  0  0  1  0  1  0  0   0   0   1   0   0   0                0.0000    -4.0                2
93   0  0  0  0  0  0  0  0  0  0   1   0   1   0   0   0                0.0000    -4.0                1
94   0  1  0  1  0  1  0  0  1  0   0   0   0   0   1   0                0.0000    -4.0                1
95   0  0  0  1  1  0  0  0  0  0   0   0   0   0   0   1                0.0000    -4.0                1
96   0  0  1  0  1  0  0  0  0  0   1   0   0   1   0   0                0.0000    -4.0                1
97   0  0  0  0  0  0  0  1  0  1   0   0   0   0   1   0                0.0000    -4.0                1
98   0  0  0  0  1  0  0  0  0  0   1   0   0   0   0   0                0.0000    -4.0                2
99   0  0  0  0  0  1  0  1  0  0   0   0   0   0   1   0                0.0000    -4.0                1
100  0  0  1  0  1  0  0  0  0  0   0   1   1   0   0   1                0.0000    -4.0                1
101  0  0  0  0  0  0  0  1  0  0   0   0   1   0   0   0                0.0000    -4.0                1
102  0  0  0  0  1  0  0  0  0  0   0   1   0   0   0   0                0.0000    -4.0                1
103  0  1  0  0  0  0  0  1  0  0   0   1   1   0   0   0                0.0000    -4.0                1
104  0  1  0  1  0  0  0  0  1  0   0   0   0   0   1   1                0.0000    -4.0                1
105  0  0  1  0  1  0  0  0  0  0   1   0   0   0   0   1                0.0000    -4.0                1
106  1  0  0  0  0  0  0  1  0  0   0   0   0   0   0   0                0.0000    -4.0                1
107  0  0  0  0  0  0  0  0  0  0   0   1   1   1   0   0                0.0000    -4.0                1
108  0  0  1  0  0  0  0  1  0  1   0   0   0   0   0   1                0.0000    -4.0                1
109  0  0  0  0  1  0  0  0  0  0   1   0   0   1   0   0                0.0000    -4.0                1
110  1  0  0  0  0  0  0  1  0  0   0   1   0   0   0   0                0.0000    -4.0                1
111  0  1  1  0  0  0  0  0  0  0   0   0   0   0   0   1                0.0000    -4.0                1
112  0  0  0  0  1  0  0  0  1  0   0   0   0   0   0   1                0.0000    -4.0                1
113  0  0  0  0  1  0  0  0  0  0   0   1   1   1   0   0                0.0000    -4.0                1
114  0  0  0  0  0  0  1  0  0  0   0   1   0   1   0   0                0.0000    -4.0                1
115  0  0  0  1  1  0  0  0  0  0   1   1   0   0   0   0                0.0000    -4.0                2
116  0  0  1  0  0  0  0  0  0  1   0   0   1   0   0   1                0.0000    -4.0                1
117  0  1  0  1  0  0  0  1  0  0   0   0   0   0   1   0                0.0000    -4.0                1
118  0  0  0  1  1  0  0  0  0  0   1   0   0   0   1   0                0.0000    -4.0                1
119  0  0  1  1  1  0  0  0  0  0   0   1   0   0   0   0                0.0000    -4.0                1
120  0  0  0  1  1  0  0  0  1  0   1   0   0   0   0   0                0.0000    -4.0                1
121  0  0  1  1  1  0  0  0  0  0   1   0   0   1   0   0                0.0000    -4.0                1
122  0  0  0  1  0  1  0  0  0  0   0   1   0   1   0   0                0.0000    -4.0                1
123  0  0  1  0  1  1  0  0  0  0   0   1   0   1   0   0                0.0625    -4.0                1
124  0  1  0  0  0  0  0  1  0  0   0   0   1   0   1   0                0.0625    -6.0                1
125  0  1  0  0  0  0  0  1  0  0   0   0   1   0   1   0                0.0625    -6.0                1
126  0  0  0  0  1  1  0  0  0  0   0   1   0   1   0   0                0.0625    -4.0                1
127  0  0  1  0  0  0  0  0  0  0   0   0   1   0   0   1                0.0625    -4.0                1
128  0  0  1  0  1  0  0  0  0  0   0   0   0   0   0   1                0.0625    -6.0                2
129  0  0  1  0  1  0  0  0  0  0   0   1   0   1   0   1                0.0625    -6.0                1
130  0  0  1  1  1  0  0  0  0  0   0   1   0   1   0   1                0.0625    -2.0                1
131  0  1  0  1  1  0  0  0  0  0   0   0   0   0   0   1                0.0000    -2.0                1
132  0  0  0  0  0  0  1  0  1  0   0   0   0   1   1   0                0.0000    -2.0                1
133  0  1  0  0  0  0  1  0  0  0   1   0   0   0   0   0                0.0000    -2.0                1
134  1  0  0  1  0  0  0  0  0  0   0   1   0   1   1   0                0.0000    -2.0                1
135  0  0  0  0  0  0  0  0  0  0   0   0   1   1   0   0                0.0000    -2.0                1
136  0  1  0  0  1  0  0  0  0  0   1   0   1   0   0   1                0.0000    -2.0                1
137  0  1  0  0  0  1  0  1  0  0   0   1   1   0   0   0                0.0000    -2.0                1
138  0  0  0  0  1  1  0  0  0  0   0   0   0   0   0   1                0.0000    -2.0                1
139  1  1  0  0  0  0  0  1  0  0   1   0   1   0   0   0                0.0000    -2.0                1
140  0  0  0  0  0  0  0  1  0  0   0   0   0   1   0   0                0.0000    -2.0                1
141  0  0  0  0  0  0  0  0  1  0   1   0   0   0   0   1                0.0000    -2.0                1
142  0  0  0  0  1  0  0  0  0  1   0   1   0   0   0   1                0.0000    -2.0                1
143  0  0  0  0  0  0  1  0  1  0   0   1   0   0   0   0                0.0000    -2.0                1
144  0  0  0  1  1  0  0  0  0  0   1   1   0   0   0   0                0.0625    -4.0                1
145  0  0  1  0  0  0  1  0  0  0   0   1   1   0   0   0                0.0625    -2.0                1
146  0  1  0  0  0  1  0  0  0  0   0   0   0   0   1   0                0.0625    -4.0                1
147  1  1  0  0  0  0  0  1  0  0   1   0   0   0   0   0                0.0625    -2.0                1
148  0  0  0  1  1  0  0  0  0  0   1   0   0   0   0   1                0.0625    -4.0                1
149  1  0  1  0  1  1  0  0  0  0   0   1   0   0   0   0                0.0625     0.0                1
150  0  0  1  0  1  0  0  0  0  0   0   1   1   1   0   0                0.1875    -6.0                1
